file_name,batch_name,cell_uid,cell_local_id,cycle,cycle_life,charging_policy,QDischarge,QCharge,IR,Tmax,Tavg,Tmin,chargetime,was_imputed
2018-02-20_batchdata_updated_struct_errorcorrect.mat,2018-02-20,2018-02-20_cell_000,0,1,477.0,5.2C(58%)-4C,1.1020051,1.0952905,0.017568195,34.93996341909169,31.711116850610065,29.485324906959516,10.173581666666724,True
2018-02-20_batchdata_updated_struct_errorcorrect.mat,2018-02-20,2018-02-20_cell_000,0,2,477.0,5.2C(58%)-4C,1.1020051,1.0952905,0.017402707,34.93264,31.69426809887527,29.485324906959516,10.174119999999919,False
2018-02-20_batchdata_updated_struct_errorcorrect.mat,2018-02-20,2018-02-20_cell_000,0,3,477.0,5.2C(58%)-4C,1.102657,1.0956708,0.01748348,35.01332353591072,31.562588319901366,29.496649784810128,10.173655000000144,False
2018-02-20_batchdata_updated_struct_errorcorrect.mat,2018-02-20,2018-02-20_cell_000,0,4,477.0,5.2C(58%)-4C,1.1040769,1.0968242,0.017387618,34.874825,31.46697377581584,29.55848817666314,10.173165000000154,True
2018-02-20_batchdata_updated_struct_errorcorrect.mat,2018-02-20,2018-02-20_cell_000,0,5,477.0,5.2C(58%)-4C,1.1039258,1.09680005,0.017291756,34.603157,31.63125480929992,29.81295358833157,10.173217499999978,True
2018-02-20_batchdata_updated_struct_errorcorrect.mat,2018-02-20,2018-02-20_cell_000,0,6,477.0,5.2C(58%)-4C,1.1043959,1.0967759,0.017311558,35.0834597145541,31.795535842784002,30.067419,10.173269999999805,False
2018-02-20_batchdata_updated_struct_errorcorrect.mat,2018-02-20,2018-02-20_cell_000,0,7,477.0,5.2C(58%)-4C,1.1044190500000002,1.0967959,0.017228128,34.772739,31.780292176370278,30.1381874849709,10.173018333333312,True
2018-02-20_batchdata_updated_struct_errorcorrect.mat,2018-02-20,2018-02-20_cell_000,0,8,477.0,5.2C(58%)-4C,1.1044422,1.0974675500000002,0.017247038,35.211628,31.779780505497545,29.87407846248794,10.173886666666657,True
2018-02-20_batchdata_updated_struct_errorcorrect.mat,2018-02-20,2018-02-20_cell_000,0,9,477.0,5.2C(58%)-4C,1.1046798,1.0981392,0.017185532,34.956371,31.951171674149858,30.25408753324959,10.172953333333135,False
2018-02-20_batchdata_updated_struct_errorcorrect.mat,2018-02-20,2018-02-20_cell_000,0,10,477.0,5.2C(58%)-4C,1.10495405,1.0982338,0.017192351,35.067045985340464,31.673472920573296,29.766819,10.172471666666631,True
2018-02-20_batchdata_updated_struct_errorcorrect.mat,2018-02-20,2018-02-20_cell_000,0,11,477.0,5.2C(58%)-4C,1.1052283,1.0984378,0.01719917,35.119674962437095,31.96532031506477,30.21332,10.172286666666817,False
2018-02-20_batchdata_updated_struct_errorcorrect.mat,2018-02-20,2018-02-20_cell_000,0,12,477.0,5.2C(58%)-4C,1.1062659,1.0978388,0.017215293,35.11238850312566,31.870403463566053,29.413468168798058,10.172946666666636,True
2018-02-20_batchdata_updated_struct_errorcorrect.mat,2018-02-20,2018-02-20_cell_000,0,13,477.0,5.2C(58%)-4C,1.1060829,1.09772605,0.017228261,35.10510204381423,31.83762795001616,29.93201300387056,10.172465000000376,True
2018-02-20_batchdata_updated_struct_errorcorrect.mat,2018-02-20,2018-02-20_cell_000,0,14,477.0,5.2C(58%)-4C,1.1041813,1.0976133,0.0172595205,35.398116654646046,31.84053852669606,29.773083,10.17135500000004,True
